Complain,IsActiveMember,Age,Gender,Balance,Point Earned,Geography,NumOfProducts,Exited
0,1,0.5675675675675675,1,0.49976346970198143,309,0,0.3333333333333333,0
0,1,0.27027027027027034,0,0.41409366647629725,607,2,0.0,0
1,0,0.10810810810810811,1,0.4429210282150813,292,0,0.0,1
0,0,0.4189189189189189,0,0.0,373,2,0.3333333333333333,0
0,0,0.1891891891891892,1,0.0,610,2,0.3333333333333333,0
1,1,0.4594594594594595,1,0.0,294,2,0.0,1
0,1,0.25675675675675674,0,0.6028044294797144,776,1,0.0,0
1,0,0.40540540540540543,1,0.0,777,0,0.0,1
0,0,0.2837837837837838,1,0.516981297067666,313,0,0.0,0
0,1,0.39189189189189194,1,0.3321956336933454,418,0,0.0,0
0,1,0.13513513513513514,0,0.3352797145645868,939,2,0.0,0
0,0,0.2027027027027027,1,0.0,697,2,0.3333333333333333,0
0,1,0.3378378378378379,1,0.4078874813275781,859,0,0.0,0
0,0,0.14864864864864863,0,0.34825207318238255,584,0,0.3333333333333333,0
1,0,0.35135135135135137,1,0.0,992,0,0.6666666666666667,1
0,0,0.445945945945946,1,0.4172095929466821,759,1,0.0,0
0,1,0.1891891891891892,1,0.4849348594084555,541,1,0.0,0
0,1,0.2972972972972973,1,0.43207718321012334,370,1,0.0,0
0,1,0.2027027027027027,0,0.6176603018380891,907,1,0.3333333333333333,0
0,1,0.2837837837837838,1,0.56528796213634,520,2,0.0,0
1,0,0.6081081081081081,0,0.0,252,0,0.0,1
0,1,0.36486486486486486,1,0.43508828624402845,277,0,0.0,0
0,1,0.35135135135135137,1,0.34863410080164425,712,0,0.0,0
0,1,0.2027027027027027,0,0.5868105651980053,509,0,0.0,0
0,1,0.08108108108108109,0,0.0,698,0,0.3333333333333333,0
0,1,0.6486486486486487,1,0.7275154226961235,283,1,0.3333333333333333,0
0,1,0.1891891891891892,1,0.0,311,0,0.3333333333333333,0
0,0,0.2837837837837838,0,0.641308987246575,633,0,0.0,0
0,0,0.2027027027027027,0,0.5502385052034474,985,0,0.3333333333333333,0
1,0,0.35135135135135137,1,0.6119939773156504,740,0,0.0,1
0,1,0.1756756756756757,1,0.5942089874020166,376,1,0.3333333333333333,0
1,0,0.47297297297297297,0,0.3795641090771158,402,1,0.0,1
0,0,0.21621621621621623,1,0.0,544,0,0.3333333333333333,0
0,0,0.3108108108108108,1,0.33921824594200783,318,2,0.0,0
0,0,0.3378378378378379,0,0.4995605984884142,998,1,0.3333333333333333,0
0,1,0.5945945945945947,1,0.0,324,2,0.3333333333333333,0
0,1,0.27027027027027034,0,0.4257971433740289,658,0,0.0,0
0,0,0.14864864864864863,1,0.6361046829810463,791,0,0.0,0
0,1,0.25675675675675674,0,0.5873363563668421,916,1,0.0,0
0,1,0.3378378378378379,1,0.7020162648508007,266,0,0.0,0
0,1,0.7567567567567568,0,0.0,286,0,0.3333333333333333,0
0,1,0.22972972972972977,0,0.0,978,0,0.3333333333333333,0
0,0,0.21621621621621623,1,0.33501821396886683,934,0,0.0,0
0,1,0.5675675675675675,1,0.0,830,0,0.3333333333333333,0
1,0,0.36486486486486486,0,0.6938606029244783,240,2,1.0,1
0,0,0.21621621621621623,1,0.794063996262387,850,2,0.0,0
0,0,0.25675675675675674,1,0.0,703,0,0.0,0
0,1,0.3243243243243243,0,0.0,809,2,0.3333333333333333,0
0,1,0.6891891891891893,0,0.31420386659778876,795,1,0.3333333333333333,0
0,0,0.12162162162162166,0,0.0,602,0,0.0,0
0,1,0.22972972972972977,0,0.0,798,0,0.3333333333333333,0
0,1,0.14864864864864863,1,0.40869426307709245,415,0,0.0,0
0,1,0.445945945945946,1,0.0,573,0,0.6666666666666667,0
1,1,0.3378378378378379,1,0.0,242,2,0.3333333333333333,1
0,1,0.2837837837837838,0,0.5157547034335734,591,1,0.0,0
0,1,0.1891891891891892,0,0.0,529,0,0.3333333333333333,0
0,1,0.1891891891891892,0,0.0,523,0,0.3333333333333333,0
0,1,0.2027027027027027,1,0.0,531,2,0.3333333333333333,0
0,0,0.24324324324324326,1,0.4252839868171177,519,1,0.3333333333333333,0
0,0,0.10810810810810811,1,0.556339707488407,641,2,0.0,0
1,1,0.4594594594594595,1,0.4823322090654417,592,1,0.0,1
0,1,0.10810810810810811,1,0.0,551,0,0.3333333333333333,0
1,0,0.5540540540540542,1,0.47114914266585295,622,1,0.3333333333333333,1
0,0,0.22972972972972977,1,0.0,329,2,0.3333333333333333,0
0,1,0.14864864864864863,0,0.5924909193210678,519,0,0.3333333333333333,0
0,0,0.1891891891891892,1,0.5458914414214951,995,2,0.0,0
0,0,0.39189189189189194,1,0.5491237896629664,499,1,0.3333333333333333,0
0,1,0.1891891891891892,0,0.4430345404383111,219,0,0.0,0
0,1,0.1756756756756757,0,0.48321471877286915,610,2,0.0,0
0,0,0.24324324324324326,1,0.3875461148388974,597,0,0.0,0
0,1,0.5675675675675675,1,0.0,350,0,0.3333333333333333,0
0,1,0.36486486486486486,1,0.0,733,2,0.3333333333333333,0
0,1,0.48648648648648657,0,0.3881357964901208,316,1,0.0,0
1,1,0.39189189189189194,0,0.41095888773007405,279,1,0.0,1
1,0,0.527027027027027,0,0.0,674,2,0.0,1
1,0,0.5405405405405406,0,0.525523370863445,929,0,0.0,1
1,1,0.22972972972972977,1,0.0,298,2,0.0,1
0,0,0.2837837837837838,0,0.4286733709292088,256,2,0.0,0
0,0,0.3378378378378379,0,0.0,400,2,0.3333333333333333,0
0,1,0.37837837837837845,0,0.6449076196634259,794,1,0.0,0
0,0,0.16216216216216217,1,0.0,518,0,0.3333333333333333,0
0,1,0.4594594594594595,0,0.0,450,0,0.0,0
0,1,0.12162162162162166,1,0.5111359357099929,383,0,0.0,0
0,1,0.27027027027027034,0,0.5047672144495002,366,0,0.0,0
1,0,0.39189189189189194,0,0.24748976765825523,430,0,0.6666666666666667,1
0,0,0.25675675675675674,1,0.44755757208036145,722,0,0.0,0
0,1,0.35135135135135137,0,0.3554783139241913,909,0,0.0,0
1,0,0.5,1,0.0,294,0,0.0,1
0,0,0.13513513513513514,1,0.43508202872329566,811,2,0.0,0
1,1,0.39189189189189194,1,0.0,445,2,0.0,1
0,1,0.09459459459459457,0,0.0,992,2,0.0,0
0,0,0.21621621621621623,0,0.0,911,0,0.3333333333333333,0
0,0,0.10810810810810811,1,0.0,414,0,0.3333333333333333,0
1,1,0.47297297297297297,0,0.6308208245028888,296,0,0.0,1
0,1,0.5135135135135136,1,0.3864166921318533,694,0,0.0,0
1,1,0.22972972972972977,1,0.4857095962747266,260,1,0.0,1
1,1,0.013513513513513542,0,0.33278495663318924,747,1,0.0,1
0,1,0.09459459459459457,0,0.5841655071985603,706,1,0.0,0
1,0,0.36486486486486486,0,0.0,300,2,0.0,1
0,1,0.0675675675675676,1,0.7417401224537022,908,1,0.3333333333333333,0
1,0,0.2972972972972973,1,0.0,268,0,0.0,1
1,0,0.445945945945946,0,0.4284403281029362,794,1,0.3333333333333333,1
1,0,0.39189189189189194,1,0.0,580,2,0.0,1
0,1,0.24324324324324326,1,0.5856695840131745,780,2,0.3333333333333333,0
0,0,0.24324324324324326,0,0.0,823,2,0.3333333333333333,0
0,0,0.24324324324324326,0,0.4987295040787278,465,0,0.0,0
0,1,0.25675675675675674,0,0.0,658,0,0.3333333333333333,0
0,1,0.21621621621621623,0,0.0,813,0,0.3333333333333333,0
0,0,0.3108108108108108,0,0.0,378,0,0.6666666666666667,0
0,1,0.24324324324324326,1,0.0,276,0,0.3333333333333333,0
0,0,0.39189189189189194,1,0.0,637,0,0.3333333333333333,0
0,0,0.1891891891891892,1,0.0,789,0,0.3333333333333333,0
0,1,0.3243243243243243,0,0.0,822,0,0.3333333333333333,0
0,0,0.14864864864864863,1,0.6005856401696802,480,0,0.0,0
0,0,0.22972972972972977,1,0.5634134958938907,807,0,0.3333333333333333,0
0,0,0.14864864864864863,0,0.0,505,0,0.0,0
0,1,0.2837837837837838,0,0.3771701091865626,315,0,0.3333333333333333,0
0,0,0.2837837837837838,0,0.471650222606318,349,0,0.0,0
0,1,0.36486486486486486,0,0.0,863,0,0.0,0
0,1,0.6081081081081081,1,0.0,529,2,0.3333333333333333,0
1,1,0.4324324324324324,1,0.4951541879015501,577,1,0.0,1
1,1,0.10810810810810811,0,0.20373315715556067,992,0,0.0,1
0,1,0.6216216216216217,1,0.3661633693584515,466,1,0.0,0
0,0,0.21621621621621623,0,0.48760207779979514,254,0,0.3333333333333333,0
0,1,0.16216216216216217,0,0.0,829,0,0.0,0
0,1,0.48648648648648657,0,0.0,259,2,0.0,0
0,1,0.10810810810810811,1,0.34384849242973514,430,0,0.3333333333333333,0
0,1,0.35135135135135137,1,0.0,924,0,0.3333333333333333,0
0,0,0.27027027027027034,0,0.46748032238906245,655,0,0.0,0
0,1,0.22972972972972977,1,0.0,552,0,0.3333333333333333,0
0,0,0.2027027027027027,1,0.6124529285974238,294,1,0.0,0
0,1,0.14864864864864863,0,0.0,300,2,0.0,0
0,0,0.12162162162162166,0,0.49262826193694825,971,1,0.3333333333333333,0
0,0,0.14864864864864863,1,0.0,824,0,0.3333333333333333,0
0,1,0.783783783783784,0,0.5349114056627534,374,2,0.0,0
0,1,0.14864864864864863,1,0.0,798,0,0.0,0
0,0,0.22972972972972977,1,0.3928164219982703,625,1,0.3333333333333333,0
0,0,0.25675675675675674,0,0.0,772,2,0.6666666666666667,0
1,1,0.2972972972972973,1,0.0,826,0,1.0,1
0,1,0.37837837837837845,0,0.5364480454992704,351,2,0.0,0
0,1,0.3108108108108108,1,0.0,547,0,0.3333333333333333,0
0,1,0.08108108108108109,1,0.2741424615866945,282,2,0.0,0
1,0,0.5135135135135136,0,0.5478879492466444,235,1,0.0,1
0,1,0.1891891891891892,1,0.5871224846709675,556,0,0.0,0
1,0,0.22972972972972977,0,0.0,418,0,0.0,1
0,1,0.3108108108108108,0,0.5809327205320695,244,0,0.0,0
1,0,0.37837837837837845,1,0.0,497,0,0.6666666666666667,1
0,1,0.35135135135135137,1,0.4488307184801607,315,0,0.0,0
0,1,0.527027027027027,0,0.2849036834038872,847,0,0.3333333333333333,0
0,1,0.2027027027027027,1,0.0,1000,0,0.3333333333333333,0
0,1,0.21621621621621623,0,0.31019287552169095,329,2,0.0,0
0,1,0.7702702702702704,1,0.34731571691119695,389,0,0.0,0
1,1,0.3243243243243243,0,0.5261207847377396,403,1,0.0,1
0,0,0.1891891891891892,1,0.7094972305289372,454,0,0.3333333333333333,0
0,1,0.1891891891891892,0,0.41034461442093884,244,1,0.3333333333333333,0
0,1,0.445945945945946,1,0.4933606708604279,489,1,0.0,0
0,0,0.16216216216216217,1,0.4057530689053871,790,1,0.0,0
0,0,0.2027027027027027,1,0.5925094128855266,376,0,0.0,0
1,1,0.5945945945945947,0,0.5688543902426679,460,1,0.0,1
0,1,0.3108108108108108,0,0.4470057544080946,897,2,0.0,0
0,1,0.47297297297297297,0,0.3569212105201758,575,0,0.0,0
0,0,0.22972972972972977,1,0.30257603794433036,963,0,0.0,0
0,0,0.3243243243243243,0,0.47385637730442676,226,1,0.3333333333333333,0
0,0,0.2972972972972973,1,0.47345346471150906,731,0,0.0,0
0,1,0.3243243243243243,0,0.6239805970623372,977,0,0.0,0
1,1,0.47297297297297297,1,0.39514792639513524,1000,1,0.0,1
0,1,0.1756756756756757,0,0.2439682980448357,233,1,0.0,0
0,1,0.25675675675675674,0,0.5138835453071804,868,2,0.0,0
0,1,0.0675675675675676,0,0.0,918,2,0.0,0
0,0,0.1891891891891892,1,0.3217567339791228,379,0,0.0,0
1,0,0.37837837837837845,0,0.5088139969499171,334,2,0.3333333333333333,1
0,1,0.35135135135135137,1,0.4227648365119081,705,2,0.0,0
0,1,0.3243243243243243,0,0.5482719298500839,909,1,0.3333333333333333,0
1,1,0.21621621621621623,0,0.44601945754150624,832,1,0.0,1
0,0,0.2972972972972973,1,0.503043446843298,262,0,0.0,0
1,0,0.6756756756756757,1,0.0,252,2,0.3333333333333333,1
0,0,0.27027027027027034,1,0.44574249249964404,855,0,0.3333333333333333,0
0,0,0.16216216216216217,1,0.0,436,0,0.3333333333333333,0
0,0,0.13513513513513514,0,0.3973951734746168,435,1,0.3333333333333333,0
0,0,0.1891891891891892,1,0.0,883,0,0.3333333333333333,0
1,0,0.35135135135135137,1,0.43402454757626896,408,1,0.0,1
1,1,0.5135135135135136,1,0.616464517525821,454,2,0.0,1
0,1,0.4324324324324324,1,0.5104104220163653,977,2,0.3333333333333333,0
1,0,0.1756756756756757,0,0.0,720,0,0.3333333333333333,1
0,0,0.2972972972972973,0,0.0,488,0,0.3333333333333333,0
0,1,0.37837837837837845,1,0.759981951237652,339,2,0.0,0
0,0,0.2972972972972973,0,0.0,596,0,0.0,0
1,0,0.22972972972972977,0,0.0,564,0,0.0,1
0,1,0.27027027027027034,1,0.5448941839294194,707,0,0.0,0
1,0,0.4594594594594595,0,0.6167203983099274,786,2,0.0,1
1,0,0.3108108108108108,0,0.4488272907936446,660,0,0.0,1
0,0,0.6891891891891893,1,0.4601965682560597,701,2,0.0,0
0,1,0.21621621621621623,1,0.5320939669170061,355,0,0.0,0
0,1,0.16216216216216217,1,0.23383207102134576,398,1,0.0,0
1,0,0.35135135135135137,1,0.35519704434577404,668,2,0.0,1
0,0,0.13513513513513514,0,0.0,980,0,0.3333333333333333,0
0,1,0.7972972972972974,0,0.30494660202475043,363,1,0.3333333333333333,0
0,0,0.21621621621621623,1,0.5607646514965499,726,2,0.3333333333333333,0
0,0,0.24324324324324326,1,0.38042665051774616,692,1,0.3333333333333333,0
0,1,0.21621621621621623,1,0.3649409606904541,609,0,0.0,0
0,0,0.1756756756756757,1,0.2891272707576212,759,0,0.0,0
1,0,0.3378378378378379,0,0.4817381431640233,386,2,0.0,1
0,0,0.21621621621621623,1,0.0,583,0,0.0,0
0,0,0.36486486486486486,0,0.627029524218379,630,2,0.0,0
0,1,0.12162162162162166,1,0.0,742,2,0.6666666666666667,0
0,1,0.16216216216216217,0,0.5567079047911446,554,1,0.3333333333333333,0
0,1,0.5,0,0.0,913,0,0.0,0
0,1,0.5675675675675675,1,0.0,505,2,0.3333333333333333,0
0,1,0.013513513513513542,0,0.0,581,0,0.3333333333333333,0
0,1,0.040540540540540515,1,0.4105289920700473,346,2,0.0,0
1,1,0.1756756756756757,1,0.5350262730178617,481,1,0.0,1
0,0,0.21621621621621623,1,0.4712499007066973,618,1,0.3333333333333333,0
0,1,0.527027027027027,0,0.0,778,2,0.3333333333333333,0
1,1,0.6216216216216217,0,0.0,465,2,0.6666666666666667,1
1,0,0.27027027027027034,1,0.4601158581956523,681,1,0.3333333333333333,1
0,0,0.27027027027027034,1,0.0,829,0,0.3333333333333333,0
0,1,0.09459459459459457,1,0.0,484,2,0.0,0
0,1,0.3378378378378379,0,0.0,701,0,0.3333333333333333,0
0,1,0.35135135135135137,0,0.4605734543455473,336,2,0.0,0
0,0,0.22972972972972977,0,0.6636903054941551,507,1,0.3333333333333333,0
1,1,0.16216216216216217,1,0.5395422500027801,664,2,0.0,1
1,0,0.48648648648648657,1,0.3701795019643235,447,1,0.0,1
0,0,0.10810810810810811,0,0.40683318872614777,370,0,0.3333333333333333,0
1,1,0.37837837837837845,1,0.38678094360941534,809,1,0.0,1
1,0,0.3108108108108108,1,0.0,832,2,0.0,1
1,0,0.08108108108108109,1,0.43255837459743124,312,1,0.3333333333333333,1
0,1,0.35135135135135137,0,0.3151273491161292,855,1,0.3333333333333333,0
1,0,0.36486486486486486,1,0.29603601207167424,228,2,0.6666666666666667,1
0,0,0.24324324324324326,0,0.0,429,2,0.3333333333333333,0
0,1,0.3378378378378379,1,0.40024657023096516,979,0,0.0,0
0,0,0.10810810810810811,1,0.3348247091079889,984,0,0.3333333333333333,0
0,0,0.1756756756756757,0,0.0,863,0,0.3333333333333333,0
0,0,0.36486486486486486,1,0.0,248,2,0.0,0
0,0,0.2837837837837838,0,0.32002559286122906,681,0,0.0,0
0,0,0.3243243243243243,0,0.4999525504558445,551,0,0.3333333333333333,0
0,0,0.24324324324324326,1,0.0,549,0,0.3333333333333333,0
0,1,0.40540540540540543,1,0.0,471,0,0.3333333333333333,0
0,0,0.35135135135135137,0,0.5083196926688442,320,1,0.0,0
0,1,0.6486486486486487,1,0.0,636,0,0.3333333333333333,0
1,0,0.40540540540540543,0,0.3299912725521346,834,1,0.0,1
0,1,0.05405405405405406,0,0.4309203788677706,920,2,0.0,0
0,0,0.22972972972972977,0,0.0,557,2,0.0,0
0,0,0.12162162162162166,1,0.24587118219991236,316,1,0.3333333333333333,0
0,0,0.2972972972972973,0,0.0,872,0,0.3333333333333333,0
0,0,0.7567567567567568,1,0.0,512,0,0.3333333333333333,0
1,1,0.4324324324324324,1,0.634935363597228,466,2,0.0,1
0,0,0.2027027027027027,1,0.5526715647775557,403,1,0.0,0
0,1,0.05405405405405406,0,0.5036410201448724,964,0,0.3333333333333333,0
0,0,0.2837837837837838,1,0.6403095774862217,571,0,0.3333333333333333,0
1,1,0.22972972972972977,0,0.7316629632373847,488,0,0.0,1
0,0,0.1756756756756757,1,0.352421216120059,800,0,0.0,0
1,0,0.36486486486486486,0,0.0,603,2,0.0,1
0,1,0.3108108108108108,1,0.44986866978540974,335,1,0.3333333333333333,0
0,0,0.3108108108108108,1,0.24265103014534709,448,1,0.0,0
0,0,0.21621621621621623,0,0.0,399,0,0.3333333333333333,0
1,0,0.25675675675675674,0,0.4043701568234338,844,0,0.0,1
0,1,0.7162162162162162,0,0.35107533102384325,522,0,0.3333333333333333,0
0,1,0.14864864864864863,1,0.0,913,0,0.3333333333333333,0
1,0,0.5540540540540542,1,0.5069673507677959,550,1,0.0,1
0,1,0.2837837837837838,1,0.0,399,0,0.3333333333333333,0
0,0,0.2837837837837838,0,0.33263222529912445,342,0,0.3333333333333333,0
0,1,0.3243243243243243,1,0.3917852862092334,234,0,0.0,0
0,1,0.25675675675675674,1,0.0,851,0,0.3333333333333333,0
0,0,0.22972972972972977,1,0.34640279645014443,849,0,0.0,0
0,0,0.3243243243243243,0,0.5568287905260658,501,1,0.0,0
0,1,0.6621621621621623,0,0.0,407,2,0.3333333333333333,0
0,0,0.2837837837837838,0,0.5694622067469706,649,2,0.3333333333333333,0
0,0,0.16216216216216217,1,0.5831104971743707,950,0,0.0,0
1,1,0.2972972972972973,0,0.18877963558829802,578,0,0.0,1
0,0,0.27027027027027034,1,0.0,680,0,0.3333333333333333,0
0,1,0.445945945945946,1,0.23171591302269384,456,0,0.0,0
0,0,0.27027027027027034,0,0.716970025558983,724,1,0.3333333333333333,0
0,1,0.08108108108108109,1,0.42901071905330174,456,1,0.3333333333333333,0
0,0,0.02702702702702703,0,0.6683413173850786,345,0,0.0,0
0,0,0.6756756756756757,1,0.5441491802508341,439,1,0.0,0
0,1,0.2837837837837838,1,0.207679261328773,595,1,0.3333333333333333,0
0,0,0.2837837837837838,0,0.0,296,0,0.0,0
1,0,0.36486486486486486,0,0.4182191263393038,720,0,0.0,1
1,1,0.21621621621621623,0,0.4242158240423433,384,1,0.0,1
0,0,0.27027027027027034,0,0.44960055295757734,881,2,0.0,0
1,0,0.37837837837837845,0,0.4803956060406837,977,1,0.0,1
1,0,0.3378378378378379,0,0.4529388406264871,679,1,1.0,1
0,1,0.3378378378378379,1,0.5782495992695681,852,2,0.0,0
0,1,0.22972972972972977,0,0.0,505,2,0.3333333333333333,0
0,1,0.12162162162162166,0,0.5414265608797582,483,1,0.0,0
0,0,0.1756756756756757,0,0.4472064733533843,903,0,0.0,0
0,1,0.21621621621621623,1,0.5177209200755575,478,0,0.0,0
1,1,0.3108108108108108,1,0.5940655825638211,783,1,0.0,1
0,1,0.3243243243243243,1,0.6109229049930194,307,1,0.0,0
1,0,0.3243243243243243,1,0.16529950467139867,603,2,0.0,1
0,0,0.2972972972972973,0,0.0,879,0,0.3333333333333333,0
0,1,0.2837837837837838,1,0.4511533348061757,624,1,0.3333333333333333,0
0,0,0.12162162162162166,1,0.45107641114366404,622,1,0.3333333333333333,0
0,0,0.08108108108108109,0,0.0,470,0,0.3333333333333333,0
0,0,0.3243243243243243,1,0.6574444628095815,361,0,0.0,0
0,1,0.12162162162162166,1,0.6111050905170303,778,2,0.0,0
0,0,0.39189189189189194,0,0.5342089690678794,725,2,0.0,0
0,1,0.1891891891891892,0,0.49998403734360836,764,1,0.3333333333333333,0
0,1,0.22972972972972977,0,0.5025045427806963,352,1,0.3333333333333333,0
0,1,0.1756756756756757,0,0.0,402,2,0.3333333333333333,0
0,1,0.13513513513513514,0,0.36019042632010473,842,1,0.0,0
0,1,0.2972972972972973,0,0.0,222,0,0.3333333333333333,0
0,1,0.39189189189189194,0,0.5691634400245933,712,1,0.0,0
0,1,0.13513513513513514,0,0.36085232852908533,448,0,0.0,0
0,1,0.35135135135135137,0,0.0,463,0,0.3333333333333333,0
0,0,0.0675675675675676,0,0.622259539719892,769,0,0.0,0
0,0,0.22972972972972977,0,0.0,414,0,0.3333333333333333,0
1,0,0.27027027027027034,1,0.562278453375233,323,0,0.0,1
0,1,0.5540540540540542,1,0.0,330,2,0.3333333333333333,0
0,0,0.3243243243243243,0,0.46991170797673276,653,1,0.3333333333333333,0
0,1,0.2027027027027027,1,0.0,914,2,0.3333333333333333,0
0,1,0.10810810810810811,1,0.6626513577684071,870,0,0.0,0
0,0,0.37837837837837845,0,0.0,477,2,0.3333333333333333,0
1,0,0.6216216216216217,0,0.6750247879527501,841,1,0.0,1
0,0,0.10810810810810811,1,0.8208990351421169,954,0,0.0,0
1,0,0.08108108108108109,0,0.0,446,0,0.3333333333333333,1
0,1,0.6756756756756757,1,0.5024410907233292,564,1,0.3333333333333333,0
0,1,0.040540540540540515,0,0.4209994185288537,495,0,0.0,0
0,0,0.1891891891891892,1,0.4009836025455595,542,0,0.0,0
0,1,0.27027027027027034,0,0.0,357,0,0.3333333333333333,0
0,1,0.27027027027027034,1,0.0,498,0,0.3333333333333333,0
0,1,0.1891891891891892,0,0.550706065558331,433,1,0.3333333333333333,0
0,1,0.1756756756756757,0,0.5555844606070935,348,0,0.0,0
0,1,0.14864864864864863,1,0.0,852,0,0.3333333333333333,0
0,1,0.25675675675675674,0,0.0,647,0,0.3333333333333333,0
1,1,0.4324324324324324,0,0.4346875657762082,542,1,0.0,1
0,1,0.2972972972972973,0,0.358690295330666,576,1,0.3333333333333333,0
0,0,0.24324324324324326,1,0.0,995,0,0.3333333333333333,0
0,1,0.5540540540540542,1,0.41449793420109343,678,0,0.0,0
0,1,0.21621621621621623,1,0.6979371983262208,311,0,0.0,0
1,0,0.4189189189189189,0,0.2633716741327126,632,2,0.3333333333333333,1
0,0,0.2027027027027027,1,0.5901030972376076,981,1,0.0,0
1,1,0.24324324324324326,1,0.0,566,0,0.0,1
0,0,0.1756756756756757,0,0.0,515,2,0.3333333333333333,0
0,0,0.2972972972972973,1,0.0,408,0,0.3333333333333333,0
0,0,0.39189189189189194,1,0.3826054634373662,757,1,0.0,0
0,0,0.25675675675675674,1,0.0,918,0,0.3333333333333333,0
0,0,0.0675675675675676,0,0.4413806418374887,455,1,0.0,0
0,0,0.22972972972972977,1,0.0,698,0,0.0,0
0,0,0.13513513513513514,0,0.0,811,2,0.0,0
1,1,0.1891891891891892,0,0.0,491,2,0.3333333333333333,1
1,0,0.7027027027027029,0,0.3864022241062099,365,1,0.6666666666666667,1
0,0,0.3108108108108108,1,0.0,226,0,0.3333333333333333,0
0,1,0.16216216216216217,1,0.4375753518091749,778,1,0.3333333333333333,0
0,1,0.22972972972972977,1,0.0,541,2,0.3333333333333333,0
0,0,0.1756756756756757,1,0.0,360,0,0.3333333333333333,0
0,0,0.2837837837837838,0,0.4094151932364253,696,0,0.0,0
1,0,0.2027027027027027,1,0.2769194855170082,836,2,0.0,1
1,0,0.47297297297297297,0,0.6244535380879146,827,1,0.0,1
1,1,0.5135135135135136,0,0.6955258208621677,808,2,0.3333333333333333,1
0,0,0.0675675675675676,0,0.6619041221079046,313,1,0.3333333333333333,0
0,0,0.14864864864864863,0,0.42231266088952696,345,1,0.0,0
0,0,0.24324324324324326,1,0.0,470,0,0.0,0
0,1,0.2972972972972973,1,0.43978286163916197,778,0,0.0,0
0,0,0.2027027027027027,1,0.0,624,0,0.3333333333333333,0
0,0,0.4594594594594595,1,0.5415346525754741,510,1,0.3333333333333333,0
0,1,0.1756756756756757,1,0.0,427,0,0.3333333333333333,0
0,1,0.39189189189189194,1,0.0,316,0,0.3333333333333333,0
0,0,0.36486486486486486,0,0.0,434,0,0.3333333333333333,0
0,1,0.16216216216216217,1,0.34159267613396344,520,0,0.0,0
0,1,0.3243243243243243,0,0.0,397,0,0.3333333333333333,0
1,0,0.27027027027027034,0,0.4202333305925128,627,1,0.0,1
0,1,0.25675675675675674,0,0.0,973,0,0.3333333333333333,0
0,1,0.21621621621621623,1,0.432499306790259,264,1,0.3333333333333333,0
0,0,0.22972972972972977,1,0.6245049533856556,982,0,0.0,0
0,0,0.1756756756756757,1,0.6002617237939117,326,1,0.0,0
0,0,0.35135135135135137,0,0.6182386641524453,682,0,0.0,0
0,1,0.22972972972972977,0,0.0,677,0,0.3333333333333333,0
0,1,0.6216216216216217,0,0.3635579688948609,402,2,0.0,0
0,1,0.5810810810810811,1,0.5651060157532487,781,1,0.0,0
0,0,0.1891891891891892,0,0.5092236453454071,417,0,0.0,0
0,1,0.1891891891891892,0,0.0,359,2,0.3333333333333333,0
0,0,0.1756756756756757,1,0.32927137867012063,791,2,0.3333333333333333,0
0,0,0.1891891891891892,0,0.2767000737231599,666,0,0.0,0
0,0,0.3243243243243243,0,0.3434375287591867,958,0,0.0,0
1,0,0.39189189189189194,0,0.0,571,2,0.0,1
0,1,0.16216216216216217,1,0.5237447602729858,636,0,0.0,0
0,0,0.35135135135135137,0,0.4858499321377856,763,1,0.0,0
0,0,0.1891891891891892,1,0.30883933791604395,918,1,0.0,0
0,0,0.7702702702702704,0,0.0,355,0,0.0,0
1,0,0.36486486486486486,1,0.6554491506890309,347,2,0.0,1
0,0,0.2027027027027027,1,0.5528341008893293,396,0,0.3333333333333333,0
0,0,0.25675675675675674,1,0.5290202488189528,649,2,0.0,0
0,1,0.16216216216216217,0,0.0,418,0,0.3333333333333333,0
0,1,0.6486486486486487,0,0.0,414,2,0.0,0
0,0,0.13513513513513514,1,0.464324857953283,238,0,0.0,0
0,0,0.3108108108108108,0,0.0,458,0,0.3333333333333333,0
0,0,0.22972972972972977,0,0.5579120590356029,598,1,0.0,0
0,1,0.3378378378378379,0,0.5070437562916482,564,1,0.3333333333333333,0
1,0,0.36486486486486486,0,0.0,611,0,1.0,1
1,0,0.445945945945946,1,0.5907683474194643,595,0,0.0,1
0,0,0.3108108108108108,0,0.0,628,0,0.3333333333333333,0
0,0,0.27027027027027034,0,0.0,800,0,0.3333333333333333,0
0,1,0.16216216216216217,1,0.5346883668982894,426,2,0.0,0
1,1,0.1891891891891892,0,0.44455192943079,822,1,1.0,1
0,0,0.2837837837837838,0,0.47655173461065414,918,2,0.0,0
0,0,0.14864864864864863,0,0.0,241,2,0.3333333333333333,0
0,1,0.27027027027027034,1,0.0,743,2,0.0,0
1,0,0.37837837837837845,1,0.4825218079579642,683,1,0.6666666666666667,1
0,1,0.12162162162162166,0,0.49819422698674193,457,2,0.0,0
0,0,0.2837837837837838,1,0.0,839,2,0.3333333333333333,0
0,0,0.4594594594594595,0,0.34632324223751565,753,1,0.0,0
0,1,0.27027027027027034,1,0.0,864,0,0.3333333333333333,0
0,1,0.3378378378378379,1,0.3109733119132155,914,2,0.0,0
0,0,0.21621621621621623,1,0.6157710885722567,370,0,0.0,0
0,1,0.27027027027027034,1,0.7550624239506966,648,0,0.0,0
0,1,0.1756756756756757,0,0.6095167962418527,983,2,0.0,0
